id,idEleccion,codigoMesa,idUbigeo,ubigeoNivel01,ubigeoNivel02,ubigeoNivel03,nombreLocalVotacion,totalElectoresHabiles,descripcionEstadoActa,estadoDescripcionActaResolucion,ts_digitalizacion_ms,ts_digitacion_ms,ts_contabilizacion_ms,ts_observada_ms,hora_digitaliz_lima,proc_segundos,flag_flash_acta,flag_hora_anomala
6894918030210,10,068949,180302,PASCO,OXAPAMPA,CHONTABAMBA,IE COAR PASCO,285,Para envío al JEE,Acta con error aritmético,1776063246000,1776063286000,,1776118247000,2026-04-13 01:54,,,False
6913218030810,10,069132,180308,PASCO,OXAPAMPA,CONSTITUCIÓN,IE 34456,300,Para envío al JEE,Acta con error aritmético,1776140545000,1776142361000,,1776265931000,2026-04-13 23:22,,,False
6914918030810,10,069149,180308,PASCO,OXAPAMPA,CONSTITUCIÓN,IE 34350 LOS LIBERTADORES,292,Para envío al JEE,Acta con error aritmético,1776141988000,1776142779000,,1776265874000,2026-04-13 23:46,,,False
6915118030810,10,069151,180308,PASCO,OXAPAMPA,CONSTITUCIÓN,IE 34350 LOS LIBERTADORES,292,Para envío al JEE,Acta con error aritmético,1776141958000,1776142809000,,1776265838000,2026-04-13 23:45,,,False
6916718030810,10,069167,180308,PASCO,OXAPAMPA,CONSTITUCIÓN,IE INTERNACIONAL ELIM,230,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776143473000,1776143594000,,1776265780000,2026-04-14 00:11,,,False
90368518030810,10,903685,180308,PASCO,OXAPAMPA,CONSTITUCIÓN,IE FERNANDO BELAUNDE TERRY,229,Para envío al JEE,Acta con error aritmético,1776095724000,1776095930000,,1776123983000,2026-04-13 10:55,,,False
6888618030110,10,068886,180301,PASCO,OXAPAMPA,OXAPAMPA,IE EMBLEMATICA DIVINA PASTORA,300,Para envío al JEE,Acta sin firmas,1776050217000,1776050233000,,1776118306000,2026-04-12 22:16,,,False
6889818030110,10,068898,180301,PASCO,OXAPAMPA,OXAPAMPA,IE INTEGRADA 34622 LIBERTADOR MARISCAL CASTILLA,287,Para envío al JEE,"Acta con error aritmético, Acta sin firmas",1776052947000,1776052966000,,1776118456000,2026-04-12 23:02,,,False
6890218030110,10,068902,180301,PASCO,OXAPAMPA,OXAPAMPA,IE INTEGRADA 34622 LIBERTADOR MARISCAL CASTILLA,287,Para envío al JEE,Acta con error aritmético,1776052956000,1776053272000,,1776118540000,2026-04-12 23:02,,,False
6890818030110,10,068908,180301,PASCO,OXAPAMPA,OXAPAMPA,IE INTEGRADA 34622 LIBERTADOR MARISCAL CASTILLA,287,Para envío al JEE,Acta sin firmas,1776052958000,1776053071000,,1776118625000,2026-04-12 23:02,,,False
6891018030110,10,068910,180301,PASCO,OXAPAMPA,OXAPAMPA,IE INTEGRADA 34622 LIBERTADOR MARISCAL CASTILLA,287,Para envío al JEE,Acta con error aritmético,1776048485000,1776048678000,,1776118748000,2026-04-12 21:48,,,False
6891618030110,10,068916,180301,PASCO,OXAPAMPA,OXAPAMPA,IE INTEGRADA 34622 LIBERTADOR MARISCAL CASTILLA,286,Para envío al JEE,Acta con error aritmético,1776052960000,1776053378000,,1776118659000,2026-04-12 23:02,,,False
6892818030110,10,068928,180301,PASCO,OXAPAMPA,OXAPAMPA,IE 35005 RVDO PADRE BARDO BAYERLE,300,Para envío al JEE,Acta con error aritmético,1776052608000,1776052651000,,1776118734000,2026-04-12 22:56,,,False
6910718030710,10,069107,180307,PASCO,OXAPAMPA,PALCAZU,IE ISCOZACIN,300,Para envío al JEE,Acta sin firmas,1776112705000,1776113488000,,1776123605000,2026-04-13 15:38,,,False
6910918030710,10,069109,180307,PASCO,OXAPAMPA,PALCAZU,IE ISCOZACIN,300,Para envío al JEE,Acta con error aritmético,1776112707000,1776113376000,,1776123711000,2026-04-13 15:38,,,False
6911518030710,10,069115,180307,PASCO,OXAPAMPA,PALCAZU,IE 34699 SAN JUAN BAUTISTA,267,Para envío al JEE,Acta con error aritmético,1776111982000,1776112169000,,1776123748000,2026-04-13 15:26,,,False
6912218030710,10,069122,180307,PASCO,OXAPAMPA,PALCAZU,IE 34211 FERNANDO WESTREICHER KOCH,300,Para envío al JEE,Acta con error aritmético,1776112387000,1776113339000,,1776123535000,2026-04-13 15:33,,,False
90367718030710,10,903677,180307,PASCO,OXAPAMPA,PALCAZU,IEI 34309 PUERTO LAGUNA,252,Para envío al JEE,Acta con error aritmético,1776087915000,1776090209000,,1776124010000,2026-04-13 08:45,,,False
90368018030710,10,903680,180307,PASCO,OXAPAMPA,PALCAZU,IE SIETE DE JUNIO,191,Para envío al JEE,Acta sin firmas,1776096732000,1776096901000,,1776123936000,2026-04-13 11:12,,,False
90368118030710,10,903681,180307,PASCO,OXAPAMPA,PALCAZU,IE 34263,147,Para envío al JEE,Acta con error aritmético,1776110041000,1776110236000,,1776123678000,2026-04-13 14:54,,,False
6908818030610,10,069088,180306,PASCO,OXAPAMPA,POZUZO,IE TUPAC AMARU,300,Para envío al JEE,Acta con error aritmético,1776097913000,1776098405000,,1776123879000,2026-04-13 11:31,,,False
6909018030610,10,069090,180306,PASCO,OXAPAMPA,POZUZO,IE TUPAC AMARU,300,Para envío al JEE,Acta con error aritmético,1776097886000,1776098360000,,1776123909000,2026-04-13 11:31,,,False
6898118030410,10,068981,180304,PASCO,OXAPAMPA,PUERTO BERMÚDEZ,IE 34618 REMIGIO MORALES BERMUDEZ,222,Para envío al JEE,Acta con error aritmético,1776191342000,1776191681000,,1776265980000,2026-04-14 13:29,,,False
6900118030410,10,069001,180304,PASCO,OXAPAMPA,PUERTO BERMÚDEZ,IE 34618 REMIGIO MORALES BERMUDEZ,292,Para envío al JEE,Acta con error aritmético,1776191301000,1776191334000,,1776266009000,2026-04-14 13:28,,,False
6900618030410,10,069006,180304,PASCO,OXAPAMPA,PUERTO BERMÚDEZ,IEI 34228 PEDRO PAULET MOSTAJO,300,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776136536000,1776136986000,,1776265626000,2026-04-13 22:15,,,False
6906418030510,10,069064,180305,PASCO,OXAPAMPA,VILLA RICA,IE 34233 NUESTRA SEÑORA DEL ROSARIO,300,Para envío al JEE,Acta con error aritmético,1776101720000,1776102435000,,1776123792000,2026-04-13 12:35,,,False
6841518010110,10,068415,180101,PASCO,PASCO,CHAUPIMARCA,IE 35002 ZOILA AMORETTI DE ODRIA,300,Para envío al JEE,"Acta con error aritmético, Acta con error aritmético, Acta ilegible",1776058828000,1776059093000,,1776094557000,2026-04-13 00:40,,,False
6841618010110,10,068416,180101,PASCO,PASCO,CHAUPIMARCA,IE 35002 ZOILA AMORETTI DE ODRIA,300,Para envío al JEE,"Acta con error aritmético, Acta con error aritmético, Acta ilegible",1776058829000,1776059173000,,1776094584000,2026-04-13 00:40,,,False
6844718010110,10,068447,180101,PASCO,PASCO,CHAUPIMARCA,IE EMBLEMATICA DANIEL ALCIDES CARRION,299,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776061972000,1776061992000,,1776094362000,2026-04-13 01:32,,,False
6845818010110,10,068458,180101,PASCO,PASCO,CHAUPIMARCA,IE EMBLEMATICA DANIEL ALCIDES CARRION,299,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776051977000,1776052571000,,1776094400000,2026-04-12 22:46,,,False
6851218010410,10,068512,180104,PASCO,PASCO,HUARIACA,IE SAN JUAN BAUTISTA,281,Para envío al JEE,"Acta con error aritmético, Acta con error aritmético, Acta ilegible",1776067402000,1776067460000,,1776094939000,2026-04-13 03:03,,,True
6852218010410,10,068522,180104,PASCO,PASCO,HUARIACA,IE 34460 JOSE OLAYA BALANDRA,274,Para envío al JEE,Acta con error aritmético,1776065048000,1776065510000,,1776094044000,2026-04-13 02:24,,,True
6855318010610,10,068553,180106,PASCO,PASCO,NINACACA,IE 34018 FRANCISCO HUARICAPCHA MEZA,300,Para envío al JEE,Acta con error aritmético,1776059157000,1776059282000,,1776094611000,2026-04-13 00:45,,,False
6856618010710,10,068566,180107,PASCO,PASCO,PALLANCHACRA,IE SAN MIGUEL,221,Para envío al JEE,Acta con error aritmético,1776075726000,1776075742000,,1776094963000,2026-04-13 05:22,,,True
6858218010810,10,068582,180108,PASCO,PASCO,PAUCARTAMBO,IE INTEGRADO ALFONSO UGARTE,300,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776107339000,1776108676000,,1776157600000,2026-04-13 14:08,,,False
6861718010910,10,068617,180109,PASCO,PASCO,SAN FRANCISCO DE ASÍS DE YARUSYACÁN,IE INTEGRADO 34080 ALBERTH EINSTEIN,223,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776107377000,1776108028000,,1776157636000,2026-04-13 14:09,,,False
6862518010910,10,068625,180109,PASCO,PASCO,SAN FRANCISCO DE ASÍS DE YARUSYACÁN,IE INTEGRADO 34080 ALBERTH EINSTEIN,279,Para envío al JEE,Acta con error aritmético,1776107329000,1776108711000,,1776157653000,2026-04-13 14:08,,,False
6864518011010,10,068645,180110,PASCO,PASCO,SIMÓN BOLÍVAR,IE INTEGRADO 34033 MAVILO CALERO PEREZ PLANTA B,287,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776052572000,1776053040000,,1776094435000,2026-04-12 22:56,,,False
6865318011010,10,068653,180110,PASCO,PASCO,SIMÓN BOLÍVAR,IE INTEGRADO 34033 MAVILO CALERO PEREZ PLANTA B,286,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776052566000,1776052601000,,1776094473000,2026-04-12 22:56,,,False
6865618011010,10,068656,180110,PASCO,PASCO,SIMÓN BOLÍVAR,IE INTEGRADA 34031 13 DE AGOSTO,299,Para envío al JEE,Acta con error aritmético,1776053898000,1776054142000,,1776094500000,2026-04-12 23:18,,,False
6866618011110,10,068666,180111,PASCO,PASCO,TICLACAYÁN,IE APOSTOL SAN PABLO,197,Para envío al JEE,Acta con error aritmético,1776064887000,1776064983000,,1776094001000,2026-04-13 02:21,,,True
6866718011110,10,068667,180111,PASCO,PASCO,TICLACAYÁN,IE APOSTOL SAN PABLO,267,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776064886000,1776065415000,,1776094870000,2026-04-13 02:21,,,True
6867518011110,10,068675,180111,PASCO,PASCO,TICLACAYÁN,IE 34039 GAMANIEL BLANCO MURILLO,300,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776067398000,1776067413000,,1776094991000,2026-04-13 03:03,,,True
6868918011210,10,068689,180112,PASCO,PASCO,TINYAHUARCO,IE 34045 VIRGEN DEL CARMEN,241,Para envío al JEE,Acta con error aritmético,1776059160000,1776059245000,,1776094638000,2026-04-13 00:46,,,False
6869418011210,10,068694,180112,PASCO,PASCO,TINYAHUARCO,IE 34045 VIRGEN DEL CARMEN,298,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776058335000,1776058353000,,1776094665000,2026-04-13 00:32,,,False
6869818011210,10,068698,180112,PASCO,PASCO,TINYAHUARCO,IE 34045 VIRGEN DEL CARMEN,298,Para envío al JEE,Acta con error aritmético,1776059054000,1776059261000,,1776094694000,2026-04-13 00:44,,,False
6870318011310,10,068703,180113,PASCO,PASCO,VICCO,IE 34046 SAN MARTIN DE PORRAS,275,Para envío al JEE,Acta con error aritmético,1776062267000,1776062373000,,1776093922000,2026-04-13 01:37,,,False
6873718011410,10,068737,180114,PASCO,PASCO,YANACANCHA,IESPP GAMANIEL BLANCO MURILLO,300,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776051805000,1776051822000,,1776094527000,2026-04-12 22:43,,,False
6874018011410,10,068740,180114,PASCO,PASCO,YANACANCHA,IE 35756 COLUMNA PASCO,300,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776135861000,1776135937000,,1776157690000,2026-04-13 22:04,,,False
6874318011410,10,068743,180114,PASCO,PASCO,YANACANCHA,IE 35756 COLUMNA PASCO,300,Para envío al JEE,Acta impugnada,1776059523000,1776059626000,,1776094742000,2026-04-13 00:52,,,False
6874618011410,10,068746,180114,PASCO,PASCO,YANACANCHA,IE 35756 COLUMNA PASCO,300,Para envío al JEE,Acta con error aritmético,1776122931000,1776123119000,,1776157710000,2026-04-13 18:28,,,False
7126319020110,10,071263,190201,PIURA,AYABACA,AYABACA,IE LIZARDO MONTERO,224,Para envío al JEE,Acta con error aritmético,1776123714000,1776123734000,,1776177194000,2026-04-13 18:41,,,False
7126419020110,10,071264,190201,PIURA,AYABACA,AYABACA,IE LIZARDO MONTERO,282,Para envío al JEE,Acta con error aritmético,1776124141000,1776124164000,,1776177193000,2026-04-13 18:49,,,False
7126919020110,10,071269,190201,PIURA,AYABACA,AYABACA,IE LIZARDO MONTERO,282,Para envío al JEE,Acta con error aritmético,1776123887000,1776123931000,,1776177193000,2026-04-13 18:44,,,False
7127019020110,10,071270,190201,PIURA,AYABACA,AYABACA,IE LIZARDO MONTERO,282,Para envío al JEE,Acta con error aritmético,1776123716000,1776123732000,,1776177197000,2026-04-13 18:41,,,False
7127419020110,10,071274,190201,PIURA,AYABACA,AYABACA,IE LIZARDO MONTERO,282,Para envío al JEE,Acta con error aritmético,1776123981000,1776123997000,,1776177197000,2026-04-13 18:46,,,False
7128119020110,10,071281,190201,PIURA,AYABACA,AYABACA,IE SEÑOR CAUTIVO,300,Para envío al JEE,Acta con error aritmético,1776124343000,1776124724000,,1776177196000,2026-04-13 18:52,,,False
7128319020110,10,071283,190201,PIURA,AYABACA,AYABACA,IE SEÑOR CAUTIVO,300,Para envío al JEE,Acta con error aritmético,1776124343000,1776124539000,,1776177193000,2026-04-13 18:52,,,False
7128619020110,10,071286,190201,PIURA,AYABACA,AYABACA,IE 14149 NUESTRA SEÑORA DEL PILAR II,300,Para envío al JEE,Acta con error aritmético,1776123459000,1776123491000,,1776177197000,2026-04-13 18:37,,,False
7128919020110,10,071289,190201,PIURA,AYABACA,AYABACA, IE 14149 NUESTRA SEÑORA DEL PILAR I,300,Para envío al JEE,Acta con error aritmético,1776124369000,1776124697000,,1776177192000,2026-04-13 18:52,,,False
90400619020110,10,904006,190201,PIURA,AYABACA,AYABACA,IE TEOFILO FLORES HUAMAN,244,Para envío al JEE,Acta con error aritmético,1776108291000,1776108310000,,1776119425000,2026-04-13 14:24,,,False
90401119020110,10,904011,190201,PIURA,AYABACA,AYABACA,IE SAN VICENTE TAPAL BAJO,190,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776082569000,1776082588000,,1776088649000,2026-04-13 07:16,,,False
7134919020210,10,071349,190202,PIURA,AYABACA,FRÍAS,IE TUPAC AMARU,292,Para envío al JEE,Acta con error aritmético,1776101469000,1776101496000,,1776119425000,2026-04-13 12:31,,,False
7136419020210,10,071364,190202,PIURA,AYABACA,FRÍAS,IE 14353,299,Para envío al JEE,Acta con error aritmético,1776089902000,1776089921000,,1776100740000,2026-04-13 09:18,,,False
90401719020210,10,904017,190202,PIURA,AYABACA,FRÍAS,IE 14327,279,Para envío al JEE,Acta con error aritmético,1776091801000,1776092030000,,1776100739000,2026-04-13 09:50,,,False
90402619020210,10,904026,190202,PIURA,AYABACA,FRÍAS,IE 15306,250,Para envío al JEE,Acta con error aritmético,1776113551000,1776113571000,,1776119435000,2026-04-13 15:52,,,False
7139919020310,10,071399,190203,PIURA,AYABACA,LAGUNAS,IE SECUNDARIO DE MENORES LAGUNAS,300,Para envío al JEE,Acta con error aritmético,1776125511000,1776125718000,,1776177192000,2026-04-13 19:11,,,False
7141019020410,10,071410,190204,PIURA,AYABACA,MONTERO,IE 14246,300,Para envío al JEE,Acta con error aritmético,1776107209000,1776107221000,,1776119426000,2026-04-13 14:06,,,False
7141419020410,10,071414,190204,PIURA,AYABACA,MONTERO,IE ERNESTO MERINO RIVERA,289,Para envío al JEE,Acta ilegible,1776108588000,1776108605000,,1776119434000,2026-04-13 14:29,,,False
7142319020510,10,071423,190205,PIURA,AYABACA,PACAIPAMPA,IE 14367 HILDEBRANDO CASTRO POZO,299,Para envío al JEE,Acta con error aritmético,1776181265000,1776181829000,,1776189254000,2026-04-14 10:41,,,False
7143119020510,10,071431,190205,PIURA,AYABACA,PACAIPAMPA,IE 14367 HILDEBRANDO CASTRO POZO,299,Para envío al JEE,Acta con error aritmético,1776132995000,1776133272000,,1776177189000,2026-04-13 21:16,,,False
7143319020510,10,071433,190205,PIURA,AYABACA,PACAIPAMPA,IE JORGE BASADRE,299,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776134077000,1776134109000,,1776177184000,2026-04-13 21:34,,,False
7143719020510,10,071437,190205,PIURA,AYABACA,PACAIPAMPA,IE JORGE BASADRE,299,Para envío al JEE,"Acta con error aritmético, Acta sin firmas",1776181268000,1776181636000,,1776216107000,2026-04-14 10:41,,,False
7144419020510,10,071444,190205,PIURA,AYABACA,PACAIPAMPA,IE 14367 HILDEBRANDO CASTRO POZO,277,Para envío al JEE,Acta con error aritmético,1776133049000,1776133386000,,1776177189000,2026-04-13 21:17,,,False
7144919020510,10,071449,190205,PIURA,AYABACA,PACAIPAMPA,IE 14367 HILDEBRANDO CASTRO POZO,276,Para envío al JEE,Acta con error aritmético,1776132902000,1776133159000,,1776177190000,2026-04-13 21:15,,,False
7146019020510,10,071460,190205,PIURA,AYABACA,PACAIPAMPA,IE JORGE BASADRE,299,Para envío al JEE,Acta con error aritmético,1776134294000,1776134362000,,1776173922000,2026-04-13 21:38,,,False
90403319020510,10,904033,190205,PIURA,AYABACA,PACAIPAMPA,IE 14373 CUMBICUS ALTO,217,Para envío al JEE,Acta con error aritmético,1776109099000,1776109114000,,1776119428000,2026-04-13 14:38,,,False
90403419020510,10,904034,190205,PIURA,AYABACA,PACAIPAMPA,IE 14373 CUMBICUS ALTO,228,Para envío al JEE,Acta sin firmas,1776109101000,1776109117000,,1776119428000,2026-04-13 14:38,,,False
90403819020510,10,904038,190205,PIURA,AYABACA,PACAIPAMPA,IE SAN VICENTE,290,Para envío al JEE,Acta sin firmas,1776133759000,1776133949000,,1776177186000,2026-04-13 21:29,,,False
90404019020510,10,904040,190205,PIURA,AYABACA,PACAIPAMPA,IE SAN VICENTE,290,Para envío al JEE,Acta con error aritmético,1776133926000,1776134069000,,1776177186000,2026-04-13 21:32,,,False
90404219020510,10,904042,190205,PIURA,AYABACA,PACAIPAMPA,IE LAGUNA DE SAN PABLO,225,Para envío al JEE,Acta con error aritmético,1776121675000,1776121782000,,1776125066000,2026-04-13 18:07,,,False
90405419020510,10,904054,190205,PIURA,AYABACA,PACAIPAMPA,IE NANGAY,245,Para envío al JEE,Acta sin firmas,1776095045000,1776095164000,,1776100738000,2026-04-13 10:44,,,False
7154919021010,10,071549,190210,PIURA,AYABACA,PAIMAS,IE JUAN VELASCO ALVARADO,235,Para envío al JEE,Acta con error aritmético,1776108397000,1776108516000,,1776119424000,2026-04-13 14:26,,,False
7155919021010,10,071559,190210,PIURA,AYABACA,PAIMAS,IE JUAN VELASCO ALVARADO,292,Para envío al JEE,Acta con error aritmético,1776108536000,1776108554000,,1776119431000,2026-04-13 14:28,,,False
7156019021010,10,071560,190210,PIURA,AYABACA,PAIMAS,IE JUAN VELASCO ALVARADO,292,Para envío al JEE,Acta impugnada,1776108367000,1776108454000,,1776119429000,2026-04-13 14:26,,,False
7156519021010,10,071565,190210,PIURA,AYABACA,PAIMAS,IE JUAN VELASCO ALVARADO,292,Para envío al JEE,Acta con error aritmético,1776108176000,1776108197000,,1776119429000,2026-04-13 14:22,,,False
7156719021010,10,071567,190210,PIURA,AYABACA,PAIMAS,IE JUAN VELASCO ALVARADO,292,Para envío al JEE,Acta con error aritmético,1776116628000,1776116644000,,1776125070000,2026-04-13 16:43,,,False
7156819021010,10,071568,190210,PIURA,AYABACA,PAIMAS,IE JUAN VELASCO ALVARADO,292,Para envío al JEE,Acta con error aritmético,1776108183000,1776108203000,,1776119433000,2026-04-13 14:23,,,False
90406219020610,10,904062,190206,PIURA,AYABACA,SAPILLICA,IE 14398,221,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776093302000,1776093318000,,1776100739000,2026-04-13 10:15,,,False
7151219020810,10,071512,190208,PIURA,AYABACA,SUYO,IE ALMIRANTE MIGUEL GRAU,300,Para envío al JEE,Acta con error aritmético,1776182860000,1776182952000,,1776189255000,2026-04-14 11:07,,,False
7151419020810,10,071514,190208,PIURA,AYABACA,SUYO,IE ALMIRANTE MIGUEL GRAU,300,Para envío al JEE,Acta con error aritmético,1776121943000,1776121970000,,1776125065000,2026-04-13 18:12,,,False
7151619020810,10,071516,190208,PIURA,AYABACA,SUYO,IE ALMIRANTE MIGUEL GRAU,300,Para envío al JEE,Acta con error aritmético,1776153011000,1776153215000,,1776173918000,2026-04-14 02:50,,,True
7152519020810,10,071525,190208,PIURA,AYABACA,SUYO,IE 14308,300,Para envío al JEE,Acta con error aritmético,1776121542000,1776121582000,,1776125066000,2026-04-13 18:05,,,False
7152819020810,10,071528,190208,PIURA,AYABACA,SUYO,IE SANTA ANA DE QUIROZ,237,Para envío al JEE,Acta con error aritmético,1776121847000,1776122054000,,1776125065000,2026-04-13 18:10,,,False
7166219030210,10,071662,190302,PIURA,HUANCABAMBA,CANCHAQUE,IE 14477,300,Para envío al JEE,Acta con error aritmético,1776104891000,1776105119000,,1776185146000,2026-04-13 13:28,,,False
7178119030610,10,071781,190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,IEI 208,299,Para envío al JEE,Acta con error aritmético,1776119386000,1776119400000,,1776185171000,2026-04-13 17:29,,,False
90390719030610,10,903907,190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,IE 14460 JUAN VELASCO ALVARADO,295,Para envío al JEE,Acta con error aritmético,1776121722000,1776121766000,,1776179765000,2026-04-13 18:08,,,False
90391419030610,10,903914,190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,IE SEÑOR DE LOS MILAGROS,275,Para envío al JEE,Acta con error aritmético,1776121356000,1776121452000,,1776171495000,2026-04-13 18:02,,,False
7157919030110,10,071579,190301,PIURA,HUANCABAMBA,HUANCABAMBA,IE 14408 VIRGEN DE LAS MERCEDES,300,Para envío al JEE,Acta sin firmas,1776115823000,1776115856000,,1776171202000,2026-04-13 16:30,,,False
7159119030110,10,071591,190301,PIURA,HUANCABAMBA,HUANCABAMBA,IE INCA PACHACUTEC,300,Para envío al JEE,Acta con error aritmético,1776131278000,1776131296000,,1776181001000,2026-04-13 20:47,,,False
7160519030110,10,071605,190301,PIURA,HUANCABAMBA,HUANCABAMBA,IE SAN FRANCISCO DE ASIS,289,Para envío al JEE,Acta con error aritmético,1776116885000,1776116988000,,1776171333000,2026-04-13 16:48,,,False
90381219030110,10,903812,190301,PIURA,HUANCABAMBA,HUANCABAMBA,IE 15454 MARIO VARGAS LLOSA,265,Para envío al JEE,Acta con error aritmético,1776117352000,1776117377000,,1776171389000,2026-04-13 16:55,,,False
7167619030310,10,071676,190303,PIURA,HUANCABAMBA,HUARMACA,IE FRAY MARTIN DE PORRES,300,Para envío al JEE,Acta con error aritmético,1776121471000,1776121512000,,1776171436000,2026-04-13 18:04,,,False
7168219030310,10,071682,190303,PIURA,HUANCABAMBA,HUARMACA,IE FRAY MARTIN DE PORRES,300,Para envío al JEE,Acta con error aritmético,1776121595000,1776121631000,,1776171617000,2026-04-13 18:06,,,False
7168319030310,10,071683,190303,PIURA,HUANCABAMBA,HUARMACA,IE FRAY MARTIN DE PORRES,300,Para envío al JEE,Acta con error aritmético,1776121639000,1776121694000,,1776171559000,2026-04-13 18:07,,,False
7168719030310,10,071687,190303,PIURA,HUANCABAMBA,HUARMACA,IE FRAY MARTIN DE PORRES,300,Para envío al JEE,Acta impugnada,1776121685000,1776121735000,,1776180003000,2026-04-13 18:08,,,False
7169319030310,10,071693,190303,PIURA,HUANCABAMBA,HUARMACA,IE PARROQUIAL SANTA ANA,300,Para envío al JEE,Acta sin firmas,1776126091000,1776126353000,,1776180380000,2026-04-13 19:21,,,False
7171319030310,10,071713,190303,PIURA,HUANCABAMBA,HUARMACA,IE AREAS TECNICAS,300,Para envío al JEE,Acta con error aritmético,1776127027000,1776127629000,,1776184219000,2026-04-13 19:37,,,False
7171719030310,10,071717,190303,PIURA,HUANCABAMBA,HUARMACA,CEBA-19,298,Para envío al JEE,Acta con error aritmético,1776120316000,1776120376000,,1776184956000,2026-04-13 17:45,,,False
7172219030310,10,071722,190303,PIURA,HUANCABAMBA,HUARMACA,CEBA-19,300,Para envío al JEE,Acta con error aritmético,1776120267000,1776120289000,,1776184998000,2026-04-13 17:44,,,False
90383819030310,10,903838,190303,PIURA,HUANCABAMBA,HUARMACA,IE PEDRO ABRAHAM VALDELOMAR PINTO,249,Para envío al JEE,Acta con error aritmético,1776076509000,1776076524000,,1776085682000,2026-04-13 05:35,,,True
90384419030310,10,903844,190303,PIURA,HUANCABAMBA,HUARMACA,IE SEÑOR CAUTIVO,239,Para envío al JEE,"Acta con error aritmético, Acta con error aritmético, Acta ilegible",1776097275000,1776097608000,,1776184928000,2026-04-13 11:21,,,False
90384719030310,10,903847,190303,PIURA,HUANCABAMBA,HUARMACA,IE DANIEL ALCIDES CARRION,288,Para envío al JEE,Acta sin firmas,1776101941000,1776102321000,,1776170882000,2026-04-13 12:39,,,False
90384819030310,10,903848,190303,PIURA,HUANCABAMBA,HUARMACA,IE DANIEL ALCIDES CARRION,298,Para envío al JEE,Acta incompleta,1776101897000,1776102103000,,1776170731000,2026-04-13 12:38,,,False
90384919030310,10,903849,190303,PIURA,HUANCABAMBA,HUARMACA,IE DANIEL ALCIDES CARRION,297,Para envío al JEE,Acta sin firmas,1776101897000,1776102065000,,1776170836000,2026-04-13 12:38,,,False
7181519030810,10,071815,190308,PIURA,HUANCABAMBA,LALAQUIZ,IE AUGUSTO SALAZAR BONDY,296,Para envío al JEE,Acta con error aritmético,1776101977000,1776102007000,,1776171879000,2026-04-13 12:39,,,False
7178419030710,10,071784,190307,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,IE 14507,300,Para envío al JEE,Acta con error aritmético,1776095841000,1776096005000,,1776171695000,2026-04-13 10:57,,,False
7178619030710,10,071786,190307,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,IE 14507,300,Para envío al JEE,Acta con error aritmético,1776095823000,1776095953000,,1776171828000,2026-04-13 10:57,,,False
7178719030710,10,071787,190307,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,IE 14507,300,Para envío al JEE,Acta con error aritmético,1776095826000,1776106508000,,1776171750000,2026-04-13 10:57,,,False
7173219030410,10,071732,190304,PIURA,HUANCABAMBA,SONDOR,IEP VIRGEN DE LA ASUNCION,298,Para envío al JEE,Acta con error aritmético,1776109298000,1776109413000,,1776170986000,2026-04-13 14:41,,,False
7173419030410,10,071734,190304,PIURA,HUANCABAMBA,SONDOR,IEP VIRGEN DE LA ASUNCION,298,Para envío al JEE,Acta sin firmas,1776109319000,1776109420000,,1776180958000,2026-04-13 14:41,,,False
7173919030410,10,071739,190304,PIURA,HUANCABAMBA,SONDOR,IE 14516,231,Para envío al JEE,Acta con error aritmético,1776108454000,1776108533000,,1776180761000,2026-04-13 14:27,,,False
7174019030410,10,071740,190304,PIURA,HUANCABAMBA,SONDOR,IE 14516,300,Para envío al JEE,Acta con error aritmético,1776108446000,1776108515000,,1776180712000,2026-04-13 14:27,,,False
7174219030410,10,071742,190304,PIURA,HUANCABAMBA,SONDOR,IE 14516,300,Para envío al JEE,Acta con error aritmético,1776108442000,1776108473000,,1776180654000,2026-04-13 14:27,,,False
7174619030510,10,071746,190305,PIURA,HUANCABAMBA,SONDORILLO,IE SAN JUAN BAUTISTA,299,Para envío al JEE,Acta con error aritmético,1776126562000,1776126593000,,1776180477000,2026-04-13 19:29,,,False
